videoID,channelTitle,channelDate,channelViewCount,channelSubscriberCount,channelVideoCount,channelCountry,channelID,commentDate,commentLikeCount,videoGenre,hasDescription,channelDescription,defaultProfilePic,isDuplicateComment,label,comment_hour,comment_dayofweek,time_of_day,account_age_days,account_age_bin,has_likes,likes_bin,subscriber_bin,video_count_bin,is_duplicate,has_country,has_description,has_default_pic,profile_complete_score,profile_complete_bin,comments_per_video,comments_per_video_bin,genre_group,pros_anomaly_score,num_features_used,account_age_bin_score,subscriber_bin_score,profile_complete_bin_score,time_of_day_score,is_duplicate_score,comments_per_video_bin_score,iso_forest_score,iso_forest_anomaly,pros_anomaly_binary,pros_pred
VID_876_4,Channel_876,2020-02-10 00:00:00+00:00,6097,234,160,UK,CH_0876,2022-10-12 00:00:00+00:00,1,Gaming,True,Some description,False,0,0,0,2,Night (0-6),975.0,>1y,1,1,101-1k,101-500,0,1,1,0,3,High,1,1,Gaming,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_877_0,Channel_877,2020-11-19 00:00:00+00:00,4949,508,90,US,CH_0877,2020-12-10 00:00:00+00:00,1,Education,True,Some description,False,0,0,0,3,Night (0-6),21.0,1w-1m,1,1,101-1k,51-100,0,1,1,0,3,High,1,1,Education,-0.004163364774436633,3,-0.029109958207381437,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_877_1,Channel_877,2020-11-19 00:00:00+00:00,4949,508,90,US,CH_0877,2022-03-23 00:00:00+00:00,3,Education,True,Some description,False,0,0,0,2,Night (0-6),489.0,>1y,1,2-5,101-1k,51-100,0,1,1,0,3,High,1,1,Education,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_877_2,Channel_877,2020-11-19 00:00:00+00:00,4949,508,90,US,CH_0877,2022-12-03 00:00:00+00:00,1,Education,True,Some description,False,0,0,0,5,Night (0-6),744.0,>1y,1,1,101-1k,51-100,0,1,1,0,3,High,1,1,Education,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_877_3,Channel_877,2020-11-19 00:00:00+00:00,4949,508,90,US,CH_0877,2023-01-30 00:00:00+00:00,1,Education,True,Some description,False,0,0,0,0,Night (0-6),802.0,>1y,1,1,101-1k,51-100,0,1,1,0,3,High,1,1,Education,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_877_4,Channel_877,2020-11-19 00:00:00+00:00,4949,508,90,US,CH_0877,2022-02-15 00:00:00+00:00,1,Education,True,Some description,False,0,0,0,1,Night (0-6),453.0,>1y,1,1,101-1k,51-100,0,1,1,0,3,High,1,1,Education,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_878_0,Channel_878,2020-05-04 00:00:00+00:00,10277,668,49,US,CH_0878,2021-12-04 00:00:00+00:00,2,Music,True,Some description,True,0,0,0,5,Night (0-6),579.0,>1y,1,2-5,101-1k,11-50,0,1,1,1,2,Medium,1,1,Music,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_878_1,Channel_878,2020-05-04 00:00:00+00:00,10277,668,49,US,CH_0878,2021-06-13 00:00:00+00:00,0,Music,True,Some description,True,0,0,0,6,Night (0-6),405.0,>1y,0,0,101-1k,11-50,0,1,1,1,2,Medium,1,1,Music,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_878_2,Channel_878,2020-05-04 00:00:00+00:00,10277,668,49,US,CH_0878,2021-02-04 00:00:00+00:00,1,Music,True,Some description,True,0,0,0,3,Night (0-6),276.0,3m-1y,1,1,101-1k,11-50,0,1,1,1,2,Medium,1,1,Music,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_878_3,Channel_878,2020-05-04 00:00:00+00:00,10277,668,49,US,CH_0878,2020-08-12 00:00:00+00:00,1,Music,True,Some description,True,0,0,0,2,Night (0-6),100.0,3m-1y,1,1,101-1k,11-50,0,1,1,1,2,Medium,1,1,Music,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_878_4,Channel_878,2020-05-04 00:00:00+00:00,10277,668,49,US,CH_0878,2021-12-11 00:00:00+00:00,1,Music,True,Some description,True,0,0,0,5,Night (0-6),586.0,>1y,1,1,101-1k,11-50,0,1,1,1,2,Medium,1,1,Music,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_879_0,Channel_879,2022-01-21 00:00:00+00:00,15568,10,47,DE,CH_0879,2023-03-27 00:00:00+00:00,2,News & Politics,False,,False,0,0,0,0,Night (0-6),430.0,>1y,1,2-5,1-100,11-50,0,1,0,0,2,Medium,1,1,News & Politics,-0.042585329133958405,3,-0.009709799595991749,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_879_1,Channel_879,2022-01-21 00:00:00+00:00,15568,10,47,DE,CH_0879,2024-09-01 00:00:00+00:00,2,News & Politics,False,,False,0,0,0,6,Night (0-6),954.0,>1y,1,2-5,1-100,11-50,0,1,0,0,2,Medium,1,1,News & Politics,-0.042585329133958405,3,-0.009709799595991749,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_879_2,Channel_879,2022-01-21 00:00:00+00:00,15568,10,47,DE,CH_0879,2023-04-21 00:00:00+00:00,2,News & Politics,False,,False,0,0,0,4,Night (0-6),455.0,>1y,1,2-5,1-100,11-50,0,1,0,0,2,Medium,1,1,News & Politics,-0.042585329133958405,3,-0.009709799595991749,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_879_3,Channel_879,2022-01-21 00:00:00+00:00,15568,10,47,DE,CH_0879,2022-12-29 00:00:00+00:00,1,News & Politics,False,,False,0,0,0,3,Night (0-6),342.0,3m-1y,1,1,1-100,11-50,0,1,0,0,2,Medium,1,1,News & Politics,-0.03400295004207988,3,0.016037337679643826,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_879_4,Channel_879,2022-01-21 00:00:00+00:00,15568,10,47,DE,CH_0879,2024-09-22 00:00:00+00:00,2,News & Politics,False,,False,0,0,0,6,Night (0-6),975.0,>1y,1,2-5,1-100,11-50,0,1,0,0,2,Medium,1,1,News & Politics,-0.042585329133958405,3,-0.009709799595991749,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_880_0,Channel_880,2020-01-11 00:00:00+00:00,450,111,87,DE,CH_0880,2021-04-04 00:00:00+00:00,4,Education,False,,False,0,0,0,6,Night (0-6),449.0,>1y,1,2-5,101-1k,51-100,0,1,0,0,2,Medium,1,1,Education,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_880_1,Channel_880,2020-01-11 00:00:00+00:00,450,111,87,DE,CH_0880,2021-01-18 00:00:00+00:00,1,Education,False,,False,0,0,0,0,Night (0-6),373.0,>1y,1,1,101-1k,51-100,0,1,0,0,2,Medium,1,1,Education,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_880_2,Channel_880,2020-01-11 00:00:00+00:00,450,111,87,DE,CH_0880,2022-07-08 00:00:00+00:00,5,Education,False,,False,0,0,0,4,Night (0-6),909.0,>1y,1,2-5,101-1k,51-100,0,1,0,0,2,Medium,1,1,Education,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_880_3,Channel_880,2020-01-11 00:00:00+00:00,450,111,87,DE,CH_0880,2022-05-23 00:00:00+00:00,3,Education,False,,False,0,0,0,0,Night (0-6),863.0,>1y,1,2-5,101-1k,51-100,0,1,0,0,2,Medium,1,1,Education,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_880_4,Channel_880,2020-01-11 00:00:00+00:00,450,111,87,DE,CH_0880,2020-01-26 00:00:00+00:00,2,Education,False,,False,0,0,0,6,Night (0-6),15.0,1w-1m,1,2-5,101-1k,51-100,0,1,0,0,2,Medium,1,1,Education,0.0026590285007185815,3,-0.029109958207381437,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_881_0,Channel_881,2020-12-16 00:00:00+00:00,555,1158,1,,CH_0881,2021-01-14 00:00:00+00:00,3,Sports,True,Some description,False,0,0,0,3,Night (0-6),29.0,1w-1m,1,2-5,1k-10k,1-10,0,0,1,0,2,Medium,1,1,Sports,-3.497524485714052e-05,3,-0.029109958207381437,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,-1,1,0,0
VID_881_1,Channel_881,2020-12-16 00:00:00+00:00,555,1158,1,,CH_0881,2022-02-20 00:00:00+00:00,2,Sports,True,Some description,False,0,0,0,6,Night (0-6),431.0,>1y,1,2-5,1k-10k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_881_2,Channel_881,2020-12-16 00:00:00+00:00,555,1158,1,,CH_0881,2021-06-05 00:00:00+00:00,2,Sports,True,Some description,False,0,0,0,5,Night (0-6),171.0,3m-1y,1,2-5,1k-10k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.01501412338415128,3,0.016037337679643826,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_881_3,Channel_881,2020-12-16 00:00:00+00:00,555,1158,1,,CH_0881,2022-03-31 00:00:00+00:00,1,Sports,True,Some description,False,0,0,0,3,Night (0-6),470.0,>1y,1,1,1k-10k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_881_4,Channel_881,2020-12-16 00:00:00+00:00,555,1158,1,,CH_0881,2022-07-11 00:00:00+00:00,1,Sports,True,Some description,False,0,0,0,0,Night (0-6),572.0,>1y,1,1,1k-10k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_882_0,Channel_882,2021-08-24 00:00:00+00:00,4215,815,20,,CH_0882,2023-01-23 00:00:00+00:00,1,Gaming,True,Some description,False,0,0,0,0,Night (0-6),517.0,>1y,1,1,101-1k,11-50,0,0,1,0,2,Medium,1,1,Gaming,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_882_1,Channel_882,2021-08-24 00:00:00+00:00,4215,815,20,,CH_0882,2023-02-11 00:00:00+00:00,2,Gaming,True,Some description,False,0,0,0,5,Night (0-6),536.0,>1y,1,2-5,101-1k,11-50,0,0,1,0,2,Medium,1,1,Gaming,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_882_2,Channel_882,2021-08-24 00:00:00+00:00,4215,815,20,,CH_0882,2023-03-15 00:00:00+00:00,2,Gaming,True,Some description,False,0,0,0,2,Night (0-6),568.0,>1y,1,2-5,101-1k,11-50,0,0,1,0,2,Medium,1,1,Gaming,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_882_3,Channel_882,2021-08-24 00:00:00+00:00,4215,815,20,,CH_0882,2022-08-11 00:00:00+00:00,3,Gaming,True,Some description,False,0,0,0,3,Night (0-6),352.0,3m-1y,1,2-5,101-1k,11-50,0,0,1,0,2,Medium,1,1,Gaming,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_882_4,Channel_882,2021-08-24 00:00:00+00:00,4215,815,20,,CH_0882,2021-11-10 00:00:00+00:00,4,Gaming,True,Some description,False,0,0,0,2,Night (0-6),78.0,1-3m,1,2-5,101-1k,11-50,0,0,1,0,2,Medium,1,1,Gaming,0.023692375642212063,3,0.03399008321709901,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_883_0,Channel_883,2022-04-13 00:00:00+00:00,899,13,32,DE,CH_0883,2024-08-28 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,2,Night (0-6),868.0,>1y,1,1,1-100,11-50,0,1,1,0,3,High,1,1,Music,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_883_1,Channel_883,2022-04-13 00:00:00+00:00,899,13,32,DE,CH_0883,2022-06-28 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,1,Night (0-6),76.0,1-3m,1,1,1-100,11-50,0,1,1,0,3,High,1,1,Music,-0.034841094804750034,3,0.03399008321709901,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_883_2,Channel_883,2022-04-13 00:00:00+00:00,899,13,32,DE,CH_0883,2024-12-04 00:00:00+00:00,2,Music,True,Some description,False,0,0,0,2,Night (0-6),966.0,>1y,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Music,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_883_3,Channel_883,2022-04-13 00:00:00+00:00,899,13,32,DE,CH_0883,2023-01-13 00:00:00+00:00,5,Music,True,Some description,False,0,0,0,4,Night (0-6),275.0,3m-1y,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Music,-0.04082534331723509,3,0.016037337679643826,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_883_4,Channel_883,2022-04-13 00:00:00+00:00,899,13,32,DE,CH_0883,2023-06-07 00:00:00+00:00,4,Music,True,Some description,False,0,0,0,2,Night (0-6),420.0,>1y,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Music,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_884_0,Channel_884,2020-05-08 00:00:00+00:00,2364,470,7,DE,CH_0884,2022-10-23 00:00:00+00:00,1,Howto & Style,True,Some description,False,0,0,0,6,Night (0-6),898.0,>1y,1,1,101-1k,1-10,0,1,1,0,3,High,1,1,Howto & Style,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_884_1,Channel_884,2020-05-08 00:00:00+00:00,2364,470,7,DE,CH_0884,2022-07-04 00:00:00+00:00,1,Howto & Style,True,Some description,False,0,0,0,0,Night (0-6),787.0,>1y,1,1,101-1k,1-10,0,1,1,0,3,High,1,1,Howto & Style,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_884_2,Channel_884,2020-05-08 00:00:00+00:00,2364,470,7,DE,CH_0884,2022-05-22 00:00:00+00:00,0,Howto & Style,True,Some description,False,0,0,0,6,Night (0-6),744.0,>1y,0,0,101-1k,1-10,0,1,1,0,3,High,1,1,Howto & Style,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_884_3,Channel_884,2020-05-08 00:00:00+00:00,2364,470,7,DE,CH_0884,2021-09-13 00:00:00+00:00,4,Howto & Style,True,Some description,False,0,0,0,0,Night (0-6),493.0,>1y,1,2-5,101-1k,1-10,0,1,1,0,3,High,1,1,Howto & Style,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_884_4,Channel_884,2020-05-08 00:00:00+00:00,2364,470,7,DE,CH_0884,2020-10-30 00:00:00+00:00,4,Howto & Style,True,Some description,False,0,0,0,4,Night (0-6),175.0,3m-1y,1,2-5,101-1k,1-10,0,1,1,0,3,High,1,1,Howto & Style,0.010885733854571788,3,0.016037337679643826,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_885_0,Channel_885,2021-05-01 00:00:00+00:00,7305,71,60,DE,CH_0885,2021-12-24 00:00:00+00:00,3,Howto & Style,False,,True,0,0,0,4,Night (0-6),237.0,3m-1y,1,2-5,1-100,51-100,0,1,0,1,1,Low,1,1,Howto & Style,-0.04645409033145373,3,0.016037337679643826,-0.13308267003283772,-0.022316938641167294,0.0,0.0,0.0,-1,1,0,0
VID_885_1,Channel_885,2021-05-01 00:00:00+00:00,7305,71,60,DE,CH_0885,2022-06-03 00:00:00+00:00,1,Howto & Style,False,,True,0,0,0,4,Night (0-6),398.0,>1y,1,1,1-100,51-100,0,1,0,1,1,Low,1,1,Howto & Style,-0.055036469423332256,3,-0.009709799595991749,-0.13308267003283772,-0.022316938641167294,0.0,0.0,0.0,1,0,0,0
VID_885_2,Channel_885,2021-05-01 00:00:00+00:00,7305,71,60,DE,CH_0885,2023-05-01 00:00:00+00:00,1,Howto & Style,False,,True,0,0,0,0,Night (0-6),730.0,>1y,1,1,1-100,51-100,0,1,0,1,1,Low,1,1,Howto & Style,-0.055036469423332256,3,-0.009709799595991749,-0.13308267003283772,-0.022316938641167294,0.0,0.0,0.0,1,0,0,0
VID_885_3,Channel_885,2021-05-01 00:00:00+00:00,7305,71,60,DE,CH_0885,2022-04-10 00:00:00+00:00,5,Howto & Style,False,,True,0,0,0,6,Night (0-6),344.0,3m-1y,1,2-5,1-100,51-100,0,1,0,1,1,Low,1,1,Howto & Style,-0.04645409033145373,3,0.016037337679643826,-0.13308267003283772,-0.022316938641167294,0.0,0.0,0.0,-1,1,0,0
VID_885_4,Channel_885,2021-05-01 00:00:00+00:00,7305,71,60,DE,CH_0885,2023-10-17 00:00:00+00:00,2,Howto & Style,False,,True,0,0,0,1,Night (0-6),899.0,>1y,1,2-5,1-100,51-100,0,1,0,1,1,Low,1,1,Howto & Style,-0.055036469423332256,3,-0.009709799595991749,-0.13308267003283772,-0.022316938641167294,0.0,0.0,0.0,1,0,0,0
VID_886_0,Channel_886,2020-05-19 00:00:00+00:00,682,557,1,CA,CH_0886,2022-05-19 00:00:00+00:00,1,Music,False,,False,0,0,0,3,Night (0-6),730.0,>1y,1,1,101-1k,1-10,0,1,0,0,2,Medium,1,1,Music,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_886_1,Channel_886,2020-05-19 00:00:00+00:00,682,557,1,CA,CH_0886,2022-01-08 00:00:00+00:00,1,Music,False,,False,0,0,0,5,Night (0-6),599.0,>1y,1,1,101-1k,1-10,0,1,0,0,2,Medium,1,1,Music,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_886_2,Channel_886,2020-05-19 00:00:00+00:00,682,557,1,CA,CH_0886,2021-12-16 00:00:00+00:00,1,Music,False,,False,0,0,0,3,Night (0-6),576.0,>1y,1,1,101-1k,1-10,0,1,0,0,2,Medium,1,1,Music,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_886_3,Channel_886,2020-05-19 00:00:00+00:00,682,557,1,CA,CH_0886,2020-11-11 00:00:00+00:00,3,Music,False,,False,0,0,0,2,Night (0-6),176.0,3m-1y,1,2-5,101-1k,1-10,0,1,0,0,2,Medium,1,1,Music,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_886_4,Channel_886,2020-05-19 00:00:00+00:00,682,557,1,CA,CH_0886,2020-07-30 00:00:00+00:00,4,Music,False,,False,0,0,0,3,Night (0-6),72.0,1-3m,1,2-5,101-1k,1-10,0,1,0,0,2,Medium,1,1,Music,0.023692375642212063,3,0.03399008321709901,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_887_0,Channel_887,2022-01-03 00:00:00+00:00,3034,1339,59,FR,CH_0887,2023-11-29 00:00:00+00:00,2,Entertainment,True,Some description,False,0,0,0,2,Night (0-6),695.0,>1y,1,2-5,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_887_1,Channel_887,2022-01-03 00:00:00+00:00,3034,1339,59,FR,CH_0887,2023-06-22 00:00:00+00:00,3,Entertainment,True,Some description,False,0,0,0,3,Night (0-6),535.0,>1y,1,2-5,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_887_2,Channel_887,2022-01-03 00:00:00+00:00,3034,1339,59,FR,CH_0887,2022-10-23 00:00:00+00:00,2,Entertainment,True,Some description,False,0,0,0,6,Night (0-6),293.0,3m-1y,1,2-5,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,0.008191730108996065,3,0.016037337679643826,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_887_3,Channel_887,2022-01-03 00:00:00+00:00,3034,1339,59,FR,CH_0887,2024-07-17 00:00:00+00:00,2,Entertainment,True,Some description,False,0,0,0,2,Night (0-6),926.0,>1y,1,2-5,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_887_4,Channel_887,2022-01-03 00:00:00+00:00,3034,1339,59,FR,CH_0887,2022-05-03 00:00:00+00:00,0,Entertainment,True,Some description,False,0,0,0,1,Night (0-6),120.0,3m-1y,0,0,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,0.008191730108996065,3,0.016037337679643826,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_888_0,Channel_888,2020-12-08 00:00:00+00:00,320,131,99,US,CH_0888,2022-02-24 00:00:00+00:00,1,Gaming,True,Some description,False,0,0,0,3,Night (0-6),443.0,>1y,1,1,101-1k,51-100,0,1,1,0,3,High,1,1,Gaming,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_888_1,Channel_888,2020-12-08 00:00:00+00:00,320,131,99,US,CH_0888,2022-03-06 00:00:00+00:00,0,Gaming,True,Some description,False,0,0,0,6,Night (0-6),453.0,>1y,0,0,101-1k,51-100,0,1,1,0,3,High,1,1,Gaming,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_888_2,Channel_888,2020-12-08 00:00:00+00:00,320,131,99,US,CH_0888,2021-03-04 00:00:00+00:00,4,Gaming,True,Some description,False,0,0,0,3,Night (0-6),86.0,1-3m,1,2-5,101-1k,51-100,0,1,1,0,3,High,1,1,Gaming,0.01686998236705685,3,0.03399008321709901,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,1,1
VID_888_3,Channel_888,2020-12-08 00:00:00+00:00,320,131,99,US,CH_0888,2021-09-26 00:00:00+00:00,2,Gaming,True,Some description,False,0,0,0,6,Night (0-6),292.0,3m-1y,1,2-5,101-1k,51-100,0,1,1,0,3,High,1,1,Gaming,0.010885733854571788,3,0.016037337679643826,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_888_4,Channel_888,2020-12-08 00:00:00+00:00,320,131,99,US,CH_0888,2021-05-12 00:00:00+00:00,2,Gaming,True,Some description,False,0,0,0,2,Night (0-6),155.0,3m-1y,1,2-5,101-1k,51-100,0,1,1,0,3,High,1,1,Gaming,0.010885733854571788,3,0.016037337679643826,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_889_0,Channel_889,2020-08-11 00:00:00+00:00,24072,1966,6,DE,CH_0889,2021-12-26 00:00:00+00:00,2,Gaming,False,,False,0,0,0,6,Night (0-6),502.0,>1y,1,2-5,1k-10k,1-10,0,1,0,0,2,Medium,1,1,Gaming,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_889_1,Channel_889,2020-08-11 00:00:00+00:00,24072,1966,6,DE,CH_0889,2023-01-09 00:00:00+00:00,4,Gaming,False,,False,0,0,0,0,Night (0-6),881.0,>1y,1,2-5,1k-10k,1-10,0,1,0,0,2,Medium,1,1,Gaming,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_889_2,Channel_889,2020-08-11 00:00:00+00:00,24072,1966,6,DE,CH_0889,2023-01-19 00:00:00+00:00,2,Gaming,False,,False,0,0,0,3,Night (0-6),891.0,>1y,1,2-5,1k-10k,1-10,0,1,0,0,2,Medium,1,1,Gaming,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_889_3,Channel_889,2020-08-11 00:00:00+00:00,24072,1966,6,DE,CH_0889,2021-06-10 00:00:00+00:00,0,Gaming,False,,False,0,0,0,3,Night (0-6),303.0,3m-1y,0,0,1k-10k,1-10,0,1,0,0,2,Medium,1,1,Gaming,0.01501412338415128,3,0.016037337679643826,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_889_4,Channel_889,2020-08-11 00:00:00+00:00,24072,1966,6,DE,CH_0889,2023-01-26 00:00:00+00:00,1,Gaming,False,,False,0,0,0,3,Night (0-6),898.0,>1y,1,1,1k-10k,1-10,0,1,0,0,2,Medium,1,1,Gaming,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_890_0,Channel_890,2022-03-01 00:00:00+00:00,19900,239,32,DE,CH_0890,2022-11-30 00:00:00+00:00,0,Gaming,True,Some description,True,1,1,0,2,Night (0-6),274.0,3m-1y,0,0,101-1k,11-50,0,1,1,1,2,Medium,1,1,Gaming,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_890_1,Channel_890,2022-03-01 00:00:00+00:00,19900,239,32,DE,CH_0890,2022-06-25 00:00:00+00:00,0,Gaming,True,Some description,True,1,1,0,5,Night (0-6),116.0,3m-1y,0,0,101-1k,11-50,0,1,1,1,2,Medium,1,1,Gaming,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_890_2,Channel_890,2022-03-01 00:00:00+00:00,19900,239,32,DE,CH_0890,2023-05-21 00:00:00+00:00,0,Gaming,True,Some description,True,0,1,0,6,Night (0-6),446.0,>1y,0,0,101-1k,11-50,0,1,1,1,2,Medium,1,1,Gaming,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_890_3,Channel_890,2022-03-01 00:00:00+00:00,19900,239,32,DE,CH_0890,2022-08-31 00:00:00+00:00,0,Gaming,True,Some description,True,1,1,0,2,Night (0-6),183.0,3m-1y,0,0,101-1k,11-50,0,1,1,1,2,Medium,1,1,Gaming,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
